Id_Dep,Id_Mun,Departamento,Municipio,Grupo Edad,Pobl. Grupo Edad
3,303,Sacatepéquez,Pastores,80 - 84,101
3,303,Sacatepéquez,Pastores,85 - 89,73
3,303,Sacatepéquez,Pastores,90  - 94,23
3,303,Sacatepéquez,Pastores,95 - 99,15
3,304,Sacatepéquez,Sumpango,0 - 4,3852
3,304,Sacatepéquez,Sumpango,10 - 14,3923
3,304,Sacatepéquez,Sumpango,100 o más,1
3,304,Sacatepéquez,Sumpango,15 - 19,4153
3,304,Sacatepéquez,Sumpango,20 - 24,3794
3,304,Sacatepéquez,Sumpango,25 - 29,3430
3,304,Sacatepéquez,Sumpango,30 - 34,2832
3,304,Sacatepéquez,Sumpango,35 - 39,2632
3,304,Sacatepéquez,Sumpango,40 - 44,2024
3,304,Sacatepéquez,Sumpango,45 - 49,1582
3,304,Sacatepéquez,Sumpango,5 - 9,3902
3,304,Sacatepéquez,Sumpango,50 - 54,1460
3,304,Sacatepéquez,Sumpango,55 - 59,1055
3,304,Sacatepéquez,Sumpango,60 - 64,877
3,304,Sacatepéquez,Sumpango,65 - 69,673
3,304,Sacatepéquez,Sumpango,70  - 74,418
3,304,Sacatepéquez,Sumpango,75 - 79,247
3,304,Sacatepéquez,Sumpango,80 - 84,206
3,304,Sacatepéquez,Sumpango,85 - 89,150
3,304,Sacatepéquez,Sumpango,90  - 94,40
3,304,Sacatepéquez,Sumpango,95 - 99,9
3,305,Sacatepéquez,Santo Domingo Xenacoj,0 - 4,1325
3,305,Sacatepéquez,Santo Domingo Xenacoj,10 - 14,1282
3,305,Sacatepéquez,Santo Domingo Xenacoj,100 o más,0
3,305,Sacatepéquez,Santo Domingo Xenacoj,15 - 19,1402
3,305,Sacatepéquez,Santo Domingo Xenacoj,20 - 24,1368
3,305,Sacatepéquez,Santo Domingo Xenacoj,25 - 29,1180
3,305,Sacatepéquez,Santo Domingo Xenacoj,30 - 34,933
3,305,Sacatepéquez,Santo Domingo Xenacoj,35 - 39,863
3,305,Sacatepéquez,Santo Domingo Xenacoj,40 - 44,591
3,305,Sacatepéquez,Santo Domingo Xenacoj,45 - 49,532
3,305,Sacatepéquez,Santo Domingo Xenacoj,5 - 9,1252
3,305,Sacatepéquez,Santo Domingo Xenacoj,50 - 54,423
3,305,Sacatepéquez,Santo Domingo Xenacoj,55 - 59,386
3,305,Sacatepéquez,Santo Domingo Xenacoj,60 - 64,281
3,305,Sacatepéquez,Santo Domingo Xenacoj,65 - 69,212
3,305,Sacatepéquez,Santo Domingo Xenacoj,70  - 74,133
3,305,Sacatepéquez,Santo Domingo Xenacoj,75 - 79,109
3,305,Sacatepéquez,Santo Domingo Xenacoj,80 - 84,78
3,305,Sacatepéquez,Santo Domingo Xenacoj,85 - 89,34
3,305,Sacatepéquez,Santo Domingo Xenacoj,90  - 94,14
3,305,Sacatepéquez,Santo Domingo Xenacoj,95 - 99,4
3,306,Sacatepéquez,Santiago Sacatepéquez,0 - 4,2767
3,306,Sacatepéquez,Santiago Sacatepéquez,10 - 14,2955
3,306,Sacatepéquez,Santiago Sacatepéquez,100 o más,0
3,306,Sacatepéquez,Santiago Sacatepéquez,15 - 19,3315
3,306,Sacatepéquez,Santiago Sacatepéquez,20 - 24,3190
3,306,Sacatepéquez,Santiago Sacatepéquez,25 - 29,2688
3,306,Sacatepéquez,Santiago Sacatepéquez,30 - 34,2301
3,306,Sacatepéquez,Santiago Sacatepéquez,35 - 39,2108
3,306,Sacatepéquez,Santiago Sacatepéquez,40 - 44,1536
3,306,Sacatepéquez,Santiago Sacatepéquez,45 - 49,1318
3,306,Sacatepéquez,Santiago Sacatepéquez,5 - 9,2880
3,306,Sacatepéquez,Santiago Sacatepéquez,50 - 54,1097
3,306,Sacatepéquez,Santiago Sacatepéquez,55 - 59,835
3,306,Sacatepéquez,Santiago Sacatepéquez,60 - 64,763
3,306,Sacatepéquez,Santiago Sacatepéquez,65 - 69,582
3,306,Sacatepéquez,Santiago Sacatepéquez,70  - 74,372
3,306,Sacatepéquez,Santiago Sacatepéquez,75 - 79,248
3,306,Sacatepéquez,Santiago Sacatepéquez,80 - 84,146
3,306,Sacatepéquez,Santiago Sacatepéquez,85 - 89,95
3,306,Sacatepéquez,Santiago Sacatepéquez,90  - 94,31
3,306,Sacatepéquez,Santiago Sacatepéquez,95 - 99,11
3,307,Sacatepéquez,San Bartolomé Milpas Altas,0 - 4,689
3,307,Sacatepéquez,San Bartolomé Milpas Altas,10 - 14,804
3,307,Sacatepéquez,San Bartolomé Milpas Altas,100 o más,0
3,307,Sacatepéquez,San Bartolomé Milpas Altas,15 - 19,954
3,307,Sacatepéquez,San Bartolomé Milpas Altas,20 - 24,771
3,307,Sacatepéquez,San Bartolomé Milpas Altas,25 - 29,673
3,307,Sacatepéquez,San Bartolomé Milpas Altas,30 - 34,557
3,307,Sacatepéquez,San Bartolomé Milpas Altas,35 - 39,547
3,307,Sacatepéquez,San Bartolomé Milpas Altas,40 - 44,480
3,307,Sacatepéquez,San Bartolomé Milpas Altas,45 - 49,387
3,307,Sacatepéquez,San Bartolomé Milpas Altas,5 - 9,761
3,307,Sacatepéquez,San Bartolomé Milpas Altas,50 - 54,311
3,307,Sacatepéquez,San Bartolomé Milpas Altas,55 - 59,265
3,307,Sacatepéquez,San Bartolomé Milpas Altas,60 - 64,209
3,307,Sacatepéquez,San Bartolomé Milpas Altas,65 - 69,159
3,307,Sacatepéquez,San Bartolomé Milpas Altas,70  - 74,118
3,307,Sacatepéquez,San Bartolomé Milpas Altas,75 - 79,72
3,307,Sacatepéquez,San Bartolomé Milpas Altas,80 - 84,36
3,307,Sacatepéquez,San Bartolomé Milpas Altas,85 - 89,14
3,307,Sacatepéquez,San Bartolomé Milpas Altas,90  - 94,7
3,307,Sacatepéquez,San Bartolomé Milpas Altas,95 - 99,2
3,308,Sacatepéquez,San Lucas Sacatepéquez,0 - 4,1999
3,308,Sacatepéquez,San Lucas Sacatepéquez,10 - 14,2089
3,308,Sacatepéquez,San Lucas Sacatepéquez,100 o más,1
3,308,Sacatepéquez,San Lucas Sacatepéquez,15 - 19,2499
3,308,Sacatepéquez,San Lucas Sacatepéquez,20 - 24,2177
3,308,Sacatepéquez,San Lucas Sacatepéquez,25 - 29,2027
3,308,Sacatepéquez,San Lucas Sacatepéquez,30 - 34,1742
3,308,Sacatepéquez,San Lucas Sacatepéquez,35 - 39,1815
3,308,Sacatepéquez,San Lucas Sacatepéquez,40 - 44,1554
3,308,Sacatepéquez,San Lucas Sacatepéquez,45 - 49,1181
3,308,Sacatepéquez,San Lucas Sacatepéquez,5 - 9,1988
3,308,Sacatepéquez,San Lucas Sacatepéquez,50 - 54,1079
3,308,Sacatepéquez,San Lucas Sacatepéquez,55 - 59,902
3,308,Sacatepéquez,San Lucas Sacatepéquez,60 - 64,719
3,308,Sacatepéquez,San Lucas Sacatepéquez,65 - 69,632
3,308,Sacatepéquez,San Lucas Sacatepéquez,70  - 74,430
3,308,Sacatepéquez,San Lucas Sacatepéquez,75 - 79,241
3,308,Sacatepéquez,San Lucas Sacatepéquez,80 - 84,161
3,308,Sacatepéquez,San Lucas Sacatepéquez,85 - 89,87
3,308,Sacatepéquez,San Lucas Sacatepéquez,90  - 94,32
3,308,Sacatepéquez,San Lucas Sacatepéquez,95 - 99,14
3,309,Sacatepéquez,Santa Lucía Milpas Altas,0 - 4,1347
3,309,Sacatepéquez,Santa Lucía Milpas Altas,10 - 14,1548
3,309,Sacatepéquez,Santa Lucía Milpas Altas,100 o más,2
3,309,Sacatepéquez,Santa Lucía Milpas Altas,15 - 19,1708
3,309,Sacatepéquez,Santa Lucía Milpas Altas,20 - 24,1588
3,309,Sacatepéquez,Santa Lucía Milpas Altas,25 - 29,1454
3,309,Sacatepéquez,Santa Lucía Milpas Altas,30 - 34,1272
3,309,Sacatepéquez,Santa Lucía Milpas Altas,35 - 39,1211
3,309,Sacatepéquez,Santa Lucía Milpas Altas,40 - 44,1000
3,309,Sacatepéquez,Santa Lucía Milpas Altas,45 - 49,721
3,309,Sacatepéquez,Santa Lucía Milpas Altas,5 - 9,1435
3,309,Sacatepéquez,Santa Lucía Milpas Altas,50 - 54,596
3,309,Sacatepéquez,Santa Lucía Milpas Altas,55 - 59,510
3,309,Sacatepéquez,Santa Lucía Milpas Altas,60 - 64,369
3,309,Sacatepéquez,Santa Lucía Milpas Altas,65 - 69,311
3,309,Sacatepéquez,Santa Lucía Milpas Altas,70  - 74,219
3,309,Sacatepéquez,Santa Lucía Milpas Altas,75 - 79,129
3,309,Sacatepéquez,Santa Lucía Milpas Altas,80 - 84,76
3,309,Sacatepéquez,Santa Lucía Milpas Altas,85 - 89,59
3,309,Sacatepéquez,Santa Lucía Milpas Altas,90  - 94,12
3,309,Sacatepéquez,Santa Lucía Milpas Altas,95 - 99,3
3,310,Sacatepéquez,Magdalena Milpas Altas,0 - 4,1064
3,310,Sacatepéquez,Magdalena Milpas Altas,10 - 14,1231
3,310,Sacatepéquez,Magdalena Milpas Altas,100 o más,1
3,310,Sacatepéquez,Magdalena Milpas Altas,15 - 19,1371
3,310,Sacatepéquez,Magdalena Milpas Altas,20 - 24,1217
3,310,Sacatepéquez,Magdalena Milpas Altas,25 - 29,1135
3,310,Sacatepéquez,Magdalena Milpas Altas,30 - 34,971
3,310,Sacatepéquez,Magdalena Milpas Altas,35 - 39,858
3,310,Sacatepéquez,Magdalena Milpas Altas,40 - 44,658
3,310,Sacatepéquez,Magdalena Milpas Altas,45 - 49,509
3,310,Sacatepéquez,Magdalena Milpas Altas,5 - 9,1178
3,310,Sacatepéquez,Magdalena Milpas Altas,50 - 54,442
3,310,Sacatepéquez,Magdalena Milpas Altas,55 - 59,326
3,310,Sacatepéquez,Magdalena Milpas Altas,60 - 64,297
3,310,Sacatepéquez,Magdalena Milpas Altas,65 - 69,211
3,310,Sacatepéquez,Magdalena Milpas Altas,70  - 74,134
3,310,Sacatepéquez,Magdalena Milpas Altas,75 - 79,105
3,310,Sacatepéquez,Magdalena Milpas Altas,80 - 84,82
3,310,Sacatepéquez,Magdalena Milpas Altas,85 - 89,48
3,310,Sacatepéquez,Magdalena Milpas Altas,90  - 94,15
3,310,Sacatepéquez,Magdalena Milpas Altas,95 - 99,3
3,311,Sacatepéquez,Santa María de Jesús,0 - 4,2393
3,311,Sacatepéquez,Santa María de Jesús,10 - 14,2505
3,311,Sacatepéquez,Santa María de Jesús,100 o más,3
3,311,Sacatepéquez,Santa María de Jesús,15 - 19,2616
3,311,Sacatepéquez,Santa María de Jesús,20 - 24,2389
3,311,Sacatepéquez,Santa María de Jesús,25 - 29,1966
3,311,Sacatepéquez,Santa María de Jesús,30 - 34,1509
3,311,Sacatepéquez,Santa María de Jesús,35 - 39,1370
3,311,Sacatepéquez,Santa María de Jesús,40 - 44,951
3,311,Sacatepéquez,Santa María de Jesús,45 - 49,795
3,311,Sacatepéquez,Santa María de Jesús,5 - 9,2676
3,311,Sacatepéquez,Santa María de Jesús,50 - 54,659
3,311,Sacatepéquez,Santa María de Jesús,55 - 59,572
3,311,Sacatepéquez,Santa María de Jesús,60 - 64,487
3,311,Sacatepéquez,Santa María de Jesús,65 - 69,364
3,311,Sacatepéquez,Santa María de Jesús,70  - 74,280
3,311,Sacatepéquez,Santa María de Jesús,75 - 79,162
3,311,Sacatepéquez,Santa María de Jesús,80 - 84,124
3,311,Sacatepéquez,Santa María de Jesús,85 - 89,85
3,311,Sacatepéquez,Santa María de Jesús,90  - 94,27
3,311,Sacatepéquez,Santa María de Jesús,95 - 99,5
3,312,Sacatepéquez,Ciudad Vieja,0 - 4,3039
3,312,Sacatepéquez,Ciudad Vieja,10 - 14,3282
3,312,Sacatepéquez,Ciudad Vieja,100 o más,2
3,312,Sacatepéquez,Ciudad Vieja,15 - 19,3564
3,312,Sacatepéquez,Ciudad Vieja,20 - 24,3436
3,312,Sacatepéquez,Ciudad Vieja,25 - 29,3190
3,312,Sacatepéquez,Ciudad Vieja,30 - 34,2640
3,312,Sacatepéquez,Ciudad Vieja,35 - 39,2451
3,312,Sacatepéquez,Ciudad Vieja,40 - 44,1979
3,312,Sacatepéquez,Ciudad Vieja,45 - 49,1457
3,312,Sacatepéquez,Ciudad Vieja,5 - 9,3179
3,312,Sacatepéquez,Ciudad Vieja,50 - 54,1249
3,312,Sacatepéquez,Ciudad Vieja,55 - 59,1097
3,312,Sacatepéquez,Ciudad Vieja,60 - 64,947
3,312,Sacatepéquez,Ciudad Vieja,65 - 69,701
3,312,Sacatepéquez,Ciudad Vieja,70  - 74,493
3,312,Sacatepéquez,Ciudad Vieja,75 - 79,332
3,312,Sacatepéquez,Ciudad Vieja,80 - 84,183
3,312,Sacatepéquez,Ciudad Vieja,85 - 89,118
3,312,Sacatepéquez,Ciudad Vieja,90  - 94,48
3,312,Sacatepéquez,Ciudad Vieja,95 - 99,18
3,313,Sacatepéquez,San Miguel Dueñas,0 - 4,1207
3,313,Sacatepéquez,San Miguel Dueñas,10 - 14,1243
3,313,Sacatepéquez,San Miguel Dueñas,100 o más,0
3,313,Sacatepéquez,San Miguel Dueñas,15 - 19,1395
3,313,Sacatepéquez,San Miguel Dueñas,20 - 24,1322
3,313,Sacatepéquez,San Miguel Dueñas,25 - 29,1183
3,313,Sacatepéquez,San Miguel Dueñas,30 - 34,938
3,313,Sacatepéquez,San Miguel Dueñas,35 - 39,941
3,313,Sacatepéquez,San Miguel Dueñas,40 - 44,686
3,313,Sacatepéquez,San Miguel Dueñas,45 - 49,595
3,313,Sacatepéquez,San Miguel Dueñas,5 - 9,1255
3,313,Sacatepéquez,San Miguel Dueñas,50 - 54,476
3,313,Sacatepéquez,San Miguel Dueñas,55 - 59,407
3,313,Sacatepéquez,San Miguel Dueñas,60 - 64,314
3,313,Sacatepéquez,San Miguel Dueñas,65 - 69,253
3,313,Sacatepéquez,San Miguel Dueñas,70  - 74,183
3,313,Sacatepéquez,San Miguel Dueñas,75 - 79,136
3,313,Sacatepéquez,San Miguel Dueñas,80 - 84,87
3,313,Sacatepéquez,San Miguel Dueñas,85 - 89,54
3,313,Sacatepéquez,San Miguel Dueñas,90  - 94,15
3,313,Sacatepéquez,San Miguel Dueñas,95 - 99,6
3,314,Sacatepéquez,Alotenango,0 - 4,2441
3,314,Sacatepéquez,Alotenango,10 - 14,2537
3,314,Sacatepéquez,Alotenango,100 o más,0
3,314,Sacatepéquez,Alotenango,15 - 19,2759
3,314,Sacatepéquez,Alotenango,20 - 24,2588
3,314,Sacatepéquez,Alotenango,25 - 29,2180
3,314,Sacatepéquez,Alotenango,30 - 34,1754
3,314,Sacatepéquez,Alotenango,35 - 39,1539
3,314,Sacatepéquez,Alotenango,40 - 44,1200
3,314,Sacatepéquez,Alotenango,45 - 49,934
3,314,Sacatepéquez,Alotenango,5 - 9,2644
3,314,Sacatepéquez,Alotenango,50 - 54,829
3,314,Sacatepéquez,Alotenango,55 - 59,738
3,314,Sacatepéquez,Alotenango,60 - 64,585
3,314,Sacatepéquez,Alotenango,65 - 69,416
3,314,Sacatepéquez,Alotenango,70  - 74,305
3,314,Sacatepéquez,Alotenango,75 - 79,233
3,314,Sacatepéquez,Alotenango,80 - 84,169
3,314,Sacatepéquez,Alotenango,85 - 89,96
3,314,Sacatepéquez,Alotenango,90  - 94,28
3,314,Sacatepéquez,Alotenango,95 - 99,11
3,315,Sacatepéquez,San Antonio Aguas Calientes,0 - 4,1027
3,315,Sacatepéquez,San Antonio Aguas Calientes,10 - 14,1121
3,315,Sacatepéquez,San Antonio Aguas Calientes,100 o más,0
3,315,Sacatepéquez,San Antonio Aguas Calientes,15 - 19,1187
3,315,Sacatepéquez,San Antonio Aguas Calientes,20 - 24,1192
3,315,Sacatepéquez,San Antonio Aguas Calientes,25 - 29,1001
3,315,Sacatepéquez,San Antonio Aguas Calientes,30 - 34,861
3,315,Sacatepéquez,San Antonio Aguas Calientes,35 - 39,825
3,315,Sacatepéquez,San Antonio Aguas Calientes,40 - 44,619
3,315,Sacatepéquez,San Antonio Aguas Calientes,45 - 49,500
3,315,Sacatepéquez,San Antonio Aguas Calientes,5 - 9,1034
3,315,Sacatepéquez,San Antonio Aguas Calientes,50 - 54,462
3,315,Sacatepéquez,San Antonio Aguas Calientes,55 - 59,422
3,315,Sacatepéquez,San Antonio Aguas Calientes,60 - 64,326
3,315,Sacatepéquez,San Antonio Aguas Calientes,65 - 69,231
3,315,Sacatepéquez,San Antonio Aguas Calientes,70  - 74,182
3,315,Sacatepéquez,San Antonio Aguas Calientes,75 - 79,157
3,315,Sacatepéquez,San Antonio Aguas Calientes,80 - 84,112
3,315,Sacatepéquez,San Antonio Aguas Calientes,85 - 89,60
3,315,Sacatepéquez,San Antonio Aguas Calientes,90  - 94,26
3,315,Sacatepéquez,San Antonio Aguas Calientes,95 - 99,2
3,316,Sacatepéquez,Santa Catarina Barahona,0 - 4,367
3,316,Sacatepéquez,Santa Catarina Barahona,10 - 14,407
3,316,Sacatepéquez,Santa Catarina Barahona,100 o más,0
3,316,Sacatepéquez,Santa Catarina Barahona,15 - 19,462
3,316,Sacatepéquez,Santa Catarina Barahona,20 - 24,386
3,316,Sacatepéquez,Santa Catarina Barahona,25 - 29,339
3,316,Sacatepéquez,Santa Catarina Barahona,30 - 34,324
3,316,Sacatepéquez,Santa Catarina Barahona,35 - 39,325
3,316,Sacatepéquez,Santa Catarina Barahona,40 - 44,226
3,316,Sacatepéquez,Santa Catarina Barahona,45 - 49,200
3,316,Sacatepéquez,Santa Catarina Barahona,5 - 9,369
3,316,Sacatepéquez,Santa Catarina Barahona,50 - 54,144
3,316,Sacatepéquez,Santa Catarina Barahona,55 - 59,122
3,316,Sacatepéquez,Santa Catarina Barahona,60 - 64,115
3,316,Sacatepéquez,Santa Catarina Barahona,65 - 69,96
3,316,Sacatepéquez,Santa Catarina Barahona,70  - 74,71
3,316,Sacatepéquez,Santa Catarina Barahona,75 - 79,49
3,316,Sacatepéquez,Santa Catarina Barahona,80 - 84,28
3,316,Sacatepéquez,Santa Catarina Barahona,85 - 89,20
3,316,Sacatepéquez,Santa Catarina Barahona,90  - 94,10
3,316,Sacatepéquez,Santa Catarina Barahona,95 - 99,1
4,401,Chimaltenango,Chimaltenango,0 - 4,9448
4,401,Chimaltenango,Chimaltenango,10 - 14,9994
4,401,Chimaltenango,Chimaltenango,100 o más,2
4,401,Chimaltenango,Chimaltenango,15 - 19,11694
4,401,Chimaltenango,Chimaltenango,20 - 24,10359
4,401,Chimaltenango,Chimaltenango,25 - 29,8803
4,401,Chimaltenango,Chimaltenango,30 - 34,7232
4,401,Chimaltenango,Chimaltenango,35 - 39,6837
4,401,Chimaltenango,Chimaltenango,40 - 44,5317
4,401,Chimaltenango,Chimaltenango,45 - 49,4139
4,401,Chimaltenango,Chimaltenango,5 - 9,9793
4,401,Chimaltenango,Chimaltenango,50 - 54,3598
4,401,Chimaltenango,Chimaltenango,55 - 59,2838
4,401,Chimaltenango,Chimaltenango,60 - 64,2319
4,401,Chimaltenango,Chimaltenango,65 - 69,1772
4,401,Chimaltenango,Chimaltenango,70  - 74,1120
4,401,Chimaltenango,Chimaltenango,75 - 79,737
4,401,Chimaltenango,Chimaltenango,80 - 84,534
4,401,Chimaltenango,Chimaltenango,85 - 89,313
4,401,Chimaltenango,Chimaltenango,90  - 94,99
4,401,Chimaltenango,Chimaltenango,95 - 99,37
4,402,Chimaltenango,San José Poaquil,0 - 4,2847
4,402,Chimaltenango,San José Poaquil,10 - 14,3111
4,402,Chimaltenango,San José Poaquil,100 o más,1
4,402,Chimaltenango,San José Poaquil,15 - 19,3196
4,402,Chimaltenango,San José Poaquil,20 - 24,2873
4,402,Chimaltenango,San José Poaquil,25 - 29,2334
4,402,Chimaltenango,San José Poaquil,30 - 34,1730
4,402,Chimaltenango,San José Poaquil,35 - 39,1653
4,402,Chimaltenango,San José Poaquil,40 - 44,1395
4,402,Chimaltenango,San José Poaquil,45 - 49,1248
4,402,Chimaltenango,San José Poaquil,5 - 9,2963
4,402,Chimaltenango,San José Poaquil,50 - 54,942
4,402,Chimaltenango,San José Poaquil,55 - 59,681
4,402,Chimaltenango,San José Poaquil,60 - 64,534
4,402,Chimaltenango,San José Poaquil,65 - 69,490
4,402,Chimaltenango,San José Poaquil,70  - 74,369
4,402,Chimaltenango,San José Poaquil,75 - 79,239
4,402,Chimaltenango,San José Poaquil,80 - 84,136
4,402,Chimaltenango,San José Poaquil,85 - 89,71
4,402,Chimaltenango,San José Poaquil,90  - 94,22
4,402,Chimaltenango,San José Poaquil,95 - 99,10
4,403,Chimaltenango,San Martín Jilotepeque,0 - 4,8230
4,403,Chimaltenango,San Martín Jilotepeque,10 - 14,8482
4,403,Chimaltenango,San Martín Jilotepeque,100 o más,3
4,403,Chimaltenango,San Martín Jilotepeque,15 - 19,9234
4,403,Chimaltenango,San Martín Jilotepeque,20 - 24,7522
4,403,Chimaltenango,San Martín Jilotepeque,25 - 29,5637
4,403,Chimaltenango,San Martín Jilotepeque,30 - 34,4339
4,403,Chimaltenango,San Martín Jilotepeque,35 - 39,4155
4,403,Chimaltenango,San Martín Jilotepeque,40 - 44,3590
4,403,Chimaltenango,San Martín Jilotepeque,45 - 49,2896
4,403,Chimaltenango,San Martín Jilotepeque,5 - 9,8557
4,403,Chimaltenango,San Martín Jilotepeque,50 - 54,2473
4,403,Chimaltenango,San Martín Jilotepeque,55 - 59,2188
4,403,Chimaltenango,San Martín Jilotepeque,60 - 64,1847
4,403,Chimaltenango,San Martín Jilotepeque,65 - 69,1494
4,403,Chimaltenango,San Martín Jilotepeque,70  - 74,1084
4,403,Chimaltenango,San Martín Jilotepeque,75 - 79,779
4,403,Chimaltenango,San Martín Jilotepeque,80 - 84,475
4,403,Chimaltenango,San Martín Jilotepeque,85 - 89,343
4,403,Chimaltenango,San Martín Jilotepeque,90  - 94,106
4,403,Chimaltenango,San Martín Jilotepeque,95 - 99,35
4,404,Chimaltenango,Comalapa,0 - 4,5312
4,404,Chimaltenango,Comalapa,10 - 14,5246
4,404,Chimaltenango,Comalapa,100 o más,3
4,404,Chimaltenango,Comalapa,15 - 19,5743
4,404,Chimaltenango,Comalapa,20 - 24,5175
4,404,Chimaltenango,Comalapa,25 - 29,4266
4,404,Chimaltenango,Comalapa,30 - 34,3233
4,404,Chimaltenango,Comalapa,35 - 39,2983
4,404,Chimaltenango,Comalapa,40 - 44,2521
4,404,Chimaltenango,Comalapa,45 - 49,2035
4,404,Chimaltenango,Comalapa,5 - 9,5034
4,404,Chimaltenango,Comalapa,50 - 54,1825
4,404,Chimaltenango,Comalapa,55 - 59,1379
4,404,Chimaltenango,Comalapa,60 - 64,1142
4,404,Chimaltenango,Comalapa,65 - 69,924
4,404,Chimaltenango,Comalapa,70  - 74,666
4,404,Chimaltenango,Comalapa,75 - 79,498
4,404,Chimaltenango,Comalapa,80 - 84,322
4,404,Chimaltenango,Comalapa,85 - 89,200
4,404,Chimaltenango,Comalapa,90  - 94,80
4,404,Chimaltenango,Comalapa,95 - 99,10
4,405,Chimaltenango,Santa Apolonia,0 - 4,2567
4,405,Chimaltenango,Santa Apolonia,10 - 14,2318
4,405,Chimaltenango,Santa Apolonia,100 o más,1
4,405,Chimaltenango,Santa Apolonia,15 - 19,2231
4,405,Chimaltenango,Santa Apolonia,20 - 24,1957
4,405,Chimaltenango,Santa Apolonia,25 - 29,1490
4,405,Chimaltenango,Santa Apolonia,30 - 34,1225
4,405,Chimaltenango,Santa Apolonia,35 - 39,1029
4,405,Chimaltenango,Santa Apolonia,40 - 44,875
4,405,Chimaltenango,Santa Apolonia,45 - 49,643
4,405,Chimaltenango,Santa Apolonia,5 - 9,2291
